,claim_id,time_to_close,claim_amount,amount_paid,location,individuals_on_claim,linked_cases,cause,count_claim_id,group
725,726,136,6894.36,5547.54,RECIFE,2,False,unknown,1,125 - 150
726,727,150,22059.48,17662.26,NATAL,12,False,vegetable,1,150 - 175
727,728,172,15630.0,14004.73,FORTALEZA,6,False,meat,1,150 - 175
728,729,190,64989.7,49525.01,RECIFE,14,True,unknown,1,175 - 200
729,730,268,56016.03,42956.1,RECIFE,12,False,unknown,1,250 - 275
730,731,223,45121.08,32054.15,SAO LUIS,13,False,meat,1,200 - 225
731,732,137,22834.16,18328.66,FORTALEZA,5,False,unknown,1,125 - 150
732,733,244,36206.73,29643.27,RECIFE,12,False,meat,1,225 - 250
733,734,208,38582.58,26268.49,NATAL,11,False,meat,1,200 - 225
734,735,159,25835.85,21406.27,RECIFE,9,False,meat,1,150 - 175
735,736,168,9014.37,6240.77,RECIFE,2,True,unknown,1,150 - 175
736,737,133,12283.27,8792.48,FORTALEZA,4,False,meat,1,125 - 150
737,738,171,32499.78,22158.48,NATAL,9,False,meat,1,150 - 175
738,739,163,3619.7,3591.26,FORTALEZA,1,True,meat,1,150 - 175
739,740,187,26027.69,19218.82,FORTALEZA,8,False,meat,1,175 - 200
740,741,186,43521.05,31549.28,NATAL,9,True,unknown,1,175 - 200
741,742,122,8955.76,7155.26,FORTALEZA,3,False,meat,1,100 - 125
742,743,137,40309.15,30556.23,RECIFE,12,False,meat,1,125 - 150
743,744,141,4287.43,3536.84,SAO LUIS,1,False,meat,1,125 - 150
744,745,183,22001.51,18505.25,SAO LUIS,7,True,meat,1,175 - 200
745,746,191,46429.4,32936.96,FORTALEZA,9,True,unknown,1,175 - 200
746,747,200,14860.92,13994.94,RECIFE,9,False,vegetable,1,200 - 225
747,748,222,46888.18,36003.32,RECIFE,14,False,meat,1,200 - 225
748,749,182,28721.88,21594.36,RECIFE,6,True,unknown,1,175 - 200
749,750,245,44747.97,33687.17,RECIFE,13,False,meat,1,225 - 250
750,751,132,17366.93,14535.94,SAO LUIS,4,False,unknown,1,125 - 150
751,752,193,38360.87,32699.54,SAO LUIS,13,False,meat,1,175 - 200
752,753,145,17948.59,12717.05,SAO LUIS,5,False,meat,1,125 - 150
753,754,186,28298.26,24280.27,RECIFE,10,False,meat,1,175 - 200
754,755,169,11070.99,9245.3,SAO LUIS,3,True,unknown,1,150 - 175
755,756,194,28335.9,20627.88,NATAL,14,False,vegetable,1,175 - 200
756,757,181,35500.93,30712.52,SAO LUIS,12,True,meat,1,175 - 200
757,758,187,24830.19,19036.44,RECIFE,13,True,vegetable,1,175 - 200
758,759,178,14815.28,10380.06,RECIFE,7,True,vegetable,1,175 - 200
759,760,237,46007.84,31069.25,SAO LUIS,9,False,unknown,1,225 - 250
760,761,158,36739.37,36128.05,NATAL,10,False,unknown,1,150 - 175
761,762,159,45836.5,38956.64,RECIFE,11,False,unknown,1,150 - 175
762,763,181,23550.62,16038.38,SAO LUIS,11,False,vegetable,1,175 - 200
763,764,294,47448.08,37916.42,SAO LUIS,11,False,unknown,1,275 - 300
764,765,211,39989.32,33552.12,SAO LUIS,10,False,unknown,1,200 - 225
765,766,135,17388.3,13629.39,FORTALEZA,5,False,meat,1,125 - 150
766,767,126,17695.87,13756.51,RECIFE,9,False,vegetable,1,125 - 150
767,768,175,11138.37,10730.29,FORTALEZA,4,False,meat,1,175 - 200
768,769,162,25937.29,21086.13,RECIFE,6,False,unknown,1,150 - 175
769,770,173,49153.05,43575.12,RECIFE,12,False,unknown,1,150 - 175
770,771,190,56375.24,41502.59,FORTALEZA,12,False,unknown,1,175 - 200
771,772,141,12972.41,11505.31,NATAL,5,False,meat,1,125 - 150
772,773,185,41789.17,32303.04,SAO LUIS,13,True,meat,1,175 - 200
773,774,129,8202.7,5501.65,RECIFE,2,False,meat,1,125 - 150
774,775,117,6670.85,4577.43,SAO LUIS,2,False,meat,1,100 - 125
775,776,166,6989.14,5817.49,FORTALEZA,2,True,meat,1,150 - 175
776,777,192,42666.4,34801.16,SAO LUIS,14,True,meat,1,175 - 200
777,778,255,41785.26,33019.68,FORTALEZA,9,False,unknown,1,250 - 275
778,779,161,42083.68,36122.57,RECIFE,10,False,unknown,1,150 - 175
779,780,177,30583.09,22790.84,SAO LUIS,9,False,meat,1,175 - 200
780,781,227,11544.41,8886.91,RECIFE,4,False,meat,1,225 - 250
781,782,157,16901.06,14111.87,SAO LUIS,9,False,vegetable,1,150 - 175
782,783,406,36838.55,25227.97,FORTALEZA,10,False,meat,1,400 - 425
783,784,105,6836.92,5820.43,FORTALEZA,2,False,meat,1,100 - 125
784,785,193,28156.98,26050.73,SAO LUIS,10,False,meat,1,175 - 200
785,786,179,34088.57,26430.19,SAO LUIS,8,True,unknown,1,175 - 200
786,787,198,28207.52,25784.55,SAO LUIS,7,False,unknown,1,175 - 200
787,788,227,45854.56,37864.32,NATAL,11,False,unknown,1,225 - 250
788,789,156,16296.75,11956.4,FORTALEZA,5,False,meat,1,150 - 175
789,790,178,8868.58,8018.34,SAO LUIS,3,False,meat,1,175 - 200
790,791,181,15764.29,13336.77,NATAL,5,True,meat,1,175 - 200
791,792,263,55858.32,49542.75,SAO LUIS,14,False,unknown,1,250 - 275
792,793,215,42399.8,31199.12,RECIFE,9,False,unknown,1,200 - 225
793,794,175,9914.14,8754.56,RECIFE,3,True,unknown,1,175 - 200
794,795,117,6835.43,6429.56,SAO LUIS,2,False,unknown,1,100 - 125
795,796,205,34859.11,26821.15,NATAL,11,False,meat,1,200 - 225
796,797,185,19696.81,13472.81,SAO LUIS,4,False,unknown,1,175 - 200
797,798,197,43013.08,35226.64,FORTALEZA,14,False,meat,1,175 - 200
798,799,190,22118.75,17401.67,RECIFE,5,False,unknown,1,175 - 200
799,800,113,5580.74,4387.43,FORTALEZA,2,False,meat,1,100 - 125
800,801,203,19070.17,16239.4,NATAL,5,False,unknown,1,200 - 225
801,802,238,32754.84,28702.8,RECIFE,11,False,meat,1,225 - 250
802,803,195,63569.32,50082.71,FORTALEZA,14,True,unknown,1,175 - 200
803,804,350,73778.75,49571.61,SAO LUIS,14,False,unknown,1,350 - 375
804,805,181,32312.5,22388.84,RECIFE,15,True,vegetable,1,175 - 200
805,806,176,13760.38,9467.51,RECIFE,4,False,meat,1,175 - 200
806,807,243,57086.48,46240.52,SAO LUIS,13,False,unknown,1,225 - 250
807,808,136,16943.21,12075.9,RECIFE,5,False,meat,1,125 - 150
808,809,178,14464.59,13004.29,RECIFE,9,True,vegetable,1,175 - 200
809,810,130,6541.15,6202.94,SAO LUIS,4,False,vegetable,1,125 - 150
810,811,142,6535.3,5167.52,SAO LUIS,1,False,unknown,1,125 - 150
811,812,180,14140.16,13015.51,RECIFE,9,True,vegetable,1,175 - 200
812,813,164,5024.36,3990.39,SAO LUIS,3,True,vegetable,1,150 - 175
813,814,200,48007.35,39985.34,FORTALEZA,11,False,unknown,1,200 - 225
814,815,102,6949.35,6110.47,NATAL,4,False,vegetable,1,100 - 125
815,816,116,19715.6,15738.34,RECIFE,4,False,unknown,1,100 - 125
816,817,160,6305.31,6267.57,RECIFE,3,False,meat,1,150 - 175
817,818,226,29197.35,22468.75,RECIFE,6,False,unknown,1,225 - 250
818,819,194,44572.57,35646.88,RECIFE,10,False,unknown,1,175 - 200
819,820,176,13446.12,10772.0,RECIFE,4,True,meat,1,175 - 200
820,821,193,39239.27,34895.62,FORTALEZA,10,False,unknown,1,175 - 200
821,822,166,19786.72,14472.52,RECIFE,6,False,meat,1,150 - 175
822,823,221,26397.21,17718.1,NATAL,7,False,meat,1,200 - 225
823,824,100,4651.89,4371.06,RECIFE,3,False,vegetable,1,100 - 125
824,825,135,15685.01,14027.9,FORTALEZA,6,False,meat,1,125 - 150
825,826,168,16103.49,14953.78,NATAL,10,True,vegetable,1,150 - 175
826,827,518,72239.25,48493.8,SAO LUIS,14,False,unknown,1,500 - 525
827,828,111,10966.21,9076.06,NATAL,4,False,meat,1,100 - 125
828,829,246,72038.1,50258.91,NATAL,14,False,unknown,1,225 - 250
829,830,184,38979.78,27706.51,SAO LUIS,11,False,meat,1,175 - 200
830,831,182,15858.49,13162.31,SAO LUIS,4,True,unknown,1,175 - 200
831,832,190,63515.44,46235.71,FORTALEZA,13,True,unknown,1,175 - 200
832,833,185,46143.32,38612.46,SAO LUIS,11,False,unknown,1,175 - 200
833,834,197,28553.33,20947.96,RECIFE,8,False,meat,1,175 - 200
834,835,183,22794.45,22245.64,FORTALEZA,9,True,meat,1,175 - 200
835,836,187,40004.88,31742.56,FORTALEZA,9,False,unknown,1,175 - 200
836,837,147,7825.2,7676.48,NATAL,2,False,unknown,1,125 - 150
837,838,173,11428.57,9911.61,SAO LUIS,7,True,vegetable,1,150 - 175
838,839,145,15726.76,11274.1,NATAL,5,False,meat,1,125 - 150
839,840,93,10745.38,8557.07,SAO LUIS,2,False,unknown,1,
840,841,229,31087.41,25302.26,FORTALEZA,7,False,unknown,1,225 - 250
841,842,141,14038.28,12664.61,NATAL,4,False,unknown,1,125 - 150
842,843,186,16223.33,13616.75,FORTALEZA,5,False,meat,1,175 - 200
843,844,168,13620.46,10067.43,NATAL,7,True,vegetable,1,150 - 175
844,845,90,5794.72,5605.99,RECIFE,2,False,meat,1,
845,846,189,58008.36,47353.8,RECIFE,14,True,unknown,1,175 - 200
846,847,181,38580.94,34488.75,RECIFE,14,True,meat,1,175 - 200
847,848,173,22974.73,19248.14,RECIFE,13,True,vegetable,1,150 - 175
848,849,195,16207.09,15208.42,FORTALEZA,6,False,meat,1,175 - 200
849,850,179,33053.83,29558.69,SAO LUIS,8,False,unknown,1,175 - 200
850,851,117,4723.39,3332.17,RECIFE,2,False,vegetable,1,100 - 125
851,852,129,24358.99,18269.72,RECIFE,7,False,meat,1,125 - 150
852,853,178,31546.03,23088.71,SAO LUIS,7,False,unknown,1,175 - 200
853,854,126,8868.38,8407.0,NATAL,3,False,meat,1,125 - 150
854,855,190,29395.19,20433.16,NATAL,6,False,unknown,1,175 - 200
855,856,123,25575.9,20105.699999999997,SAO LUIS,7,False,unknown,1,100 - 125
856,857,150,9850.57,6716.53,SAO LUIS,2,False,unknown,1,150 - 175
857,858,176,22399.33,18836.2,RECIFE,8,True,meat,1,175 - 200
858,859,106,3880.4,2990.06,FORTALEZA,2,False,vegetable,1,100 - 125
859,860,191,33956.63,29073.06,RECIFE,8,False,unknown,1,175 - 200
860,861,165,33303.97,24045.59,FORTALEZA,10,False,meat,1,150 - 175
861,862,264,40450.87,28544.14,RECIFE,11,False,meat,1,250 - 275
862,863,178,22846.5,22446.33,NATAL,9,False,meat,1,175 - 200
863,864,300,69935.33,47669.7,RECIFE,14,False,unknown,1,300 - 325
864,865,165,8339.68,6044.79,RECIFE,2,True,meat,1,150 - 175
865,866,281,35890.36,28386.73,SAO LUIS,8,False,unknown,1,275 - 300
866,867,150,11360.68,8867.53,RECIFE,6,False,vegetable,1,150 - 175
867,868,229,27886.05,20105.699999999997,RECIFE,5,False,unknown,1,225 - 250
868,869,180,39639.4,38992.48,RECIFE,11,True,unknown,1,175 - 200
869,870,199,20318.56,18399.56,NATAL,7,False,meat,1,175 - 200
870,871,146,9519.07,9329.79,RECIFE,4,False,meat,1,125 - 150
871,872,183,44371.89,43695.87,SAO LUIS,12,True,unknown,1,175 - 200
872,873,191,34308.36,25320.41,RECIFE,10,False,meat,1,175 - 200
873,874,180,30564.46,21718.28,FORTALEZA,9,True,meat,1,175 - 200
874,875,183,11492.01,11106.74,RECIFE,3,False,unknown,1,175 - 200
875,876,244,39232.22,36336.75,RECIFE,15,False,meat,1,225 - 250
876,877,155,36794.56,34870.94,SAO LUIS,14,False,meat,1,150 - 175
877,878,203,11170.39,10823.59,FORTALEZA,7,False,vegetable,1,200 - 225
878,879,175,27786.5,22845.51,RECIFE,7,False,unknown,1,175 - 200
879,880,189,33131.19,27919.13,FORTALEZA,8,False,unknown,1,175 - 200
880,881,171,36131.27,29070.16,RECIFE,12,False,meat,1,150 - 175
881,882,176,31356.89,27903.78,RECIFE,11,False,meat,1,175 - 200
882,883,143,8808.87,7000.43,RECIFE,3,False,meat,1,125 - 150
883,884,125,7451.03,5626.81,RECIFE,2,False,meat,1,125 - 150
884,885,119,2146.99,2011.18,SAO LUIS,1,False,vegetable,1,100 - 125
885,886,127,7259.12,6603.28,NATAL,3,False,meat,1,125 - 150
886,887,182,11640.11,8770.35,NATAL,4,True,meat,1,175 - 200
887,888,152,17570.59,15491.7,NATAL,6,False,meat,1,150 - 175
888,889,116,11050.28,8144.19,RECIFE,3,False,meat,1,100 - 125
889,890,162,17751.36,12790.69,RECIFE,5,False,meat,1,150 - 175
890,891,259,38027.98,37758.1,SAO LUIS,11,False,unknown,1,250 - 275
891,892,143,13163.23,8900.51,FORTALEZA,3,False,unknown,1,125 - 150
892,893,164,25265.92,20304.55,RECIFE,14,False,vegetable,1,150 - 175
893,894,186,50402.89,40817.24,RECIFE,12,True,unknown,1,175 - 200
894,895,185,46611.1,35667.29,RECIFE,10,False,unknown,1,175 - 200
895,896,271,38492.32,29588.48,FORTALEZA,12,False,meat,1,250 - 275
896,897,237,36274.25,31010.29,NATAL,12,False,meat,1,225 - 250
897,898,166,15216.36,13718.91,SAO LUIS,5,False,meat,1,150 - 175
898,899,249,47506.41,32178.01,FORTALEZA,13,False,meat,1,225 - 250
899,900,185,43289.15,31415.5,RECIFE,13,True,meat,1,175 - 200
900,901,188,43352.17,35119.29,SAO LUIS,14,False,meat,1,175 - 200
901,902,165,11247.65,8783.07,SAO LUIS,6,True,vegetable,1,150 - 175
902,903,181,27852.15,20516.91,RECIFE,6,True,unknown,1,175 - 200
903,904,299,32801.05,22761.22,SAO LUIS,9,False,meat,1,275 - 300
904,905,127,6421.11,5155.94,SAO LUIS,2,False,meat,1,125 - 150
905,906,165,26693.8,25803.45,SAO LUIS,7,False,unknown,1,150 - 175
906,907,191,51684.59,45987.16,FORTALEZA,13,True,unknown,1,175 - 200
907,908,193,53697.24,49849.17,RECIFE,14,True,unknown,1,175 - 200
908,909,290,69685.66,48303.53,RECIFE,14,False,unknown,1,275 - 300
909,910,158,13663.83,9718.02,NATAL,4,False,meat,1,150 - 175
910,911,180,9430.03,8302.38,FORTALEZA,3,True,meat,1,175 - 200
911,912,204,22900.68,16741.49,SAO LUIS,7,False,meat,1,200 - 225
912,913,143,26197.74,22015.76,RECIFE,6,False,unknown,1,125 - 150
913,914,234,38909.51,27838.82,RECIFE,11,False,meat,1,225 - 250
914,915,228,52043.99,36785.34,SAO LUIS,11,False,unknown,1,225 - 250
915,916,185,35251.83,25243.89,RECIFE,10,True,meat,1,175 - 200
916,917,306,41496.46,37342.29,RECIFE,15,False,meat,1,300 - 325
917,918,268,50563.22,36577.3,RECIFE,10,False,unknown,1,250 - 275
918,919,250,44512.2,30966.88,RECIFE,12,False,meat,1,250 - 275
919,920,176,10211.68,9210.47,SAO LUIS,4,False,meat,1,175 - 200
920,921,318,53742.41,49632.63,RECIFE,14,False,unknown,1,300 - 325
921,922,225,29691.11,19923.89,SAO LUIS,6,False,unknown,1,225 - 250
922,923,167,28690.9,20157.52,FORTALEZA,13,False,vegetable,1,150 - 175
923,924,154,8192.59,7880.92,RECIFE,2,False,unknown,1,150 - 175
924,925,182,23024.79,17645.64,NATAL,12,True,vegetable,1,175 - 200
925,926,246,36017.46,30711.44,NATAL,9,False,unknown,1,225 - 250
926,927,232,24943.51,24007.42,NATAL,10,False,meat,1,225 - 250
927,928,142,14089.05,9649.21,RECIFE,4,False,meat,1,125 - 150
928,929,227,18463.02,15507.55,RECIFE,4,False,unknown,1,225 - 250
929,930,187,16029.96,13077.24,RECIFE,5,False,meat,1,175 - 200
930,931,177,24906.03,18876.23,RECIFE,5,False,unknown,1,175 - 200
931,932,210,38898.08,36013.69,RECIFE,14,False,meat,1,200 - 225
932,933,170,7541.74,5950.34,SAO LUIS,2,True,meat,1,150 - 175
933,934,164,8873.45,8357.04,RECIFE,6,True,vegetable,1,150 - 175
934,935,170,21587.37,14620.69,RECIFE,10,True,vegetable,1,150 - 175
935,936,113,22819.99,18169.29,RECIFE,7,False,meat,1,100 - 125
936,937,151,7682.69,6392.09,RECIFE,3,False,meat,1,150 - 175
937,938,225,36097.08,29091.71,NATAL,12,False,meat,1,225 - 250
938,939,174,22305.34,19211.57,RECIFE,8,True,meat,1,150 - 175
939,940,199,55716.24,43493.34,RECIFE,12,True,unknown,1,175 - 200
940,941,148,11663.24,7860.24,RECIFE,5,False,vegetable,1,125 - 150
941,942,263,33243.22,23248.3,NATAL,7,False,unknown,1,250 - 275
942,943,169,6848.97,6761.6,NATAL,5,True,vegetable,1,150 - 175
943,944,152,27657.76,18783.66,FORTALEZA,8,False,meat,1,150 - 175
944,945,122,28698.29,22929.34,RECIFE,7,False,unknown,1,100 - 125
945,946,156,10175.96,8649.46,FORTALEZA,3,False,meat,1,150 - 175
946,947,173,16594.66,11066.05,RECIFE,4,True,meat,1,150 - 175
947,948,96,10832.29,7692.22,NATAL,3,False,meat,1,
948,949,241,42366.85,37092.25,RECIFE,15,False,meat,1,225 - 250
949,950,176,11644.5,11106.39,NATAL,4,True,meat,1,175 - 200
950,951,173,42938.41,31426.64,NATAL,13,False,meat,1,150 - 175
951,952,206,14527.29,12641.96,RECIFE,4,False,unknown,1,200 - 225
952,953,113,8284.82,7211.7,SAO LUIS,3,False,meat,1,100 - 125
953,954,163,5560.9,4547.72,RECIFE,3,True,vegetable,1,150 - 175
954,955,222,36059.36,29208.22,FORTALEZA,8,False,unknown,1,200 - 225
955,956,172,12355.87,8678.11,FORTALEZA,2,True,unknown,1,150 - 175
956,957,134,13857.57,20105.699999999997,SAO LUIS,6,False,vegetable,1,125 - 150
957,958,242,48128.99,38909.73,SAO LUIS,11,False,unknown,1,225 - 250
958,959,164,31048.44,28807.85,RECIFE,12,False,meat,1,150 - 175
959,960,172,21881.2,18986.24,RECIFE,8,False,meat,1,150 - 175
960,961,196,70438.32,47109.41,RECIFE,13,True,unknown,1,175 - 200
961,962,97,7483.99,5588.77,RECIFE,2,False,meat,1,
962,963,146,13508.3,9422.31,FORTALEZA,3,False,unknown,1,125 - 150
963,964,187,28628.04,20069.69,RECIFE,8,False,meat,1,175 - 200
964,965,165,28177.06,20042.43,NATAL,6,False,unknown,1,150 - 175
965,966,233,52704.75,51933.38,FORTALEZA,15,False,unknown,1,225 - 250
966,967,141,5518.63,5146.62,RECIFE,3,False,vegetable,1,125 - 150
967,968,200,51635.22,37252.47,FORTALEZA,15,True,meat,1,200 - 225
968,969,195,51743.13,34989.35,RECIFE,14,True,meat,1,175 - 200
969,970,170,8920.66,7068.73,RECIFE,2,True,unknown,1,150 - 175
970,971,172,11195.53,7822.06,RECIFE,5,True,vegetable,1,150 - 175
971,972,184,25382.2,18493.37,RECIFE,7,False,meat,1,175 - 200
972,973,136,14672.76,10163.47,FORTALEZA,7,False,vegetable,1,125 - 150
973,974,191,55944.51,40407.71,FORTALEZA,12,True,unknown,1,175 - 200
974,975,132,8730.48,7105.79,RECIFE,3,False,meat,1,125 - 150
975,976,139,11525.11,8604.61,RECIFE,2,False,unknown,1,125 - 150
976,977,167,18574.05,15710.52,SAO LUIS,6,True,meat,1,150 - 175
977,978,133,29440.76,21057.86,RECIFE,8,False,meat,1,125 - 150
978,979,150,22091.38,15924.48,RECIFE,6,False,meat,1,150 - 175
979,980,118,7927.65,7313.41,RECIFE,3,False,meat,1,100 - 125
980,981,191,37006.23,26141.37,SAO LUIS,7,False,unknown,1,175 - 200
981,982,242,21493.62,17806.57,SAO LUIS,12,False,vegetable,1,225 - 250
982,983,171,18148.28,16331.83,RECIFE,5,True,unknown,1,150 - 175
983,984,180,33687.12,24067.12,FORTALEZA,7,True,unknown,1,175 - 200
984,985,230,27686.54,26079.19,RECIFE,7,False,unknown,1,225 - 250
985,986,216,38500.49,36722.69,NATAL,15,False,meat,1,200 - 225
986,987,184,16101.96,15408.98,RECIFE,10,True,vegetable,1,175 - 200
987,988,205,30607.04,29518.84,RECIFE,12,False,meat,1,200 - 225
988,989,168,12920.51,9787.3,SAO LUIS,4,False,meat,1,150 - 175
989,990,166,14565.97,20105.699999999997,RECIFE,8,False,vegetable,1,150 - 175
990,991,174,11858.28,8351.82,RECIFE,6,True,vegetable,1,150 - 175
991,992,179,9921.05,8627.94,SAO LUIS,3,False,meat,1,175 - 200
992,993,180,37538.83,28798.11,SAO LUIS,12,True,meat,1,175 - 200
993,994,237,23482.23,17714.19,RECIFE,7,False,meat,1,225 - 250
994,995,181,8743.19,5909.69,RECIFE,2,True,unknown,1,175 - 200
995,996,186,42183.87,28235.08,FORTALEZA,8,False,unknown,1,175 - 200
996,997,176,24800.01,18738.37,NATAL,7,False,meat,1,175 - 200
997,998,326,28746.13,20384.13,SAO LUIS,6,False,unknown,1,325 - 350
998,999,123,5250.73,4471.68,RECIFE,2,False,meat,1,100 - 125
999,1000,180,35948.5,30014.7,RECIFE,9,True,unknown,1,175 - 200
1000,1001,144,10921.58,8558.17,RECIFE,6,False,vegetable,1,125 - 150
1001,1002,178,24618.77,18540.18,RECIFE,7,True,meat,1,175 - 200
1002,1003,174,15844.66,13346.16,NATAL,9,True,vegetable,1,150 - 175
1003,1004,139,13182.47,11451.6,RECIFE,5,False,meat,1,125 - 150
1004,1005,173,18403.0,12329.38,NATAL,5,False,meat,1,150 - 175
1005,1006,175,17692.13,15079.15,RECIFE,10,True,vegetable,1,175 - 200
1006,1007,224,46554.3,43972.62,NATAL,13,False,unknown,1,200 - 225
1007,1008,183,17146.92,12083.35,FORTALEZA,8,True,vegetable,1,175 - 200
1008,1009,238,47155.4,47066.88,FORTALEZA,13,False,unknown,1,225 - 250
1009,1010,191,29906.79,25093.39,FORTALEZA,7,False,unknown,1,175 - 200
1010,1011,280,52310.62,36322.48,NATAL,15,False,meat,1,275 - 300
1011,1012,164,14566.2,13083.44,FORTALEZA,9,True,vegetable,1,150 - 175
1012,1013,159,23477.16,16224.36,SAO LUIS,5,False,unknown,1,150 - 175
1013,1014,253,36410.19,20105.699999999997,RECIFE,7,False,unknown,1,250 - 275
1014,1015,156,7301.46,20105.699999999997,FORTALEZA,2,False,unknown,1,150 - 175
1015,1016,264,38747.17,29679.14,RECIFE,8,False,unknown,1,250 - 275
1016,1017,167,3753.83,3072.31,SAO LUIS,1,True,meat,1,150 - 175
1017,1018,207,47454.05,34747.55,RECIFE,14,False,meat,1,200 - 225
1018,1019,137,12528.52,11537.62,SAO LUIS,3,False,unknown,1,125 - 150
1019,1020,235,33793.33,25700.76,FORTALEZA,10,False,meat,1,225 - 250
1020,1021,113,6987.72,4985.12,SAO LUIS,1,False,unknown,1,100 - 125
1021,1022,92,6438.94,5953.89,RECIFE,4,False,vegetable,1,
1022,1023,128,15094.31,14799.96,RECIFE,6,False,meat,1,125 - 150
1023,1024,182,14459.27,13121.45,RECIFE,5,False,meat,1,175 - 200
1024,1025,187,30080.41,27999.28,RECIFE,8,True,unknown,1,175 - 200
1025,1026,149,22489.13,15076.35,RECIFE,4,False,unknown,1,125 - 150
1026,1027,182,34685.5,31422.9,SAO LUIS,13,False,meat,1,175 - 200
1027,1028,119,6120.27,4491.66,SAO LUIS,2,False,meat,1,100 - 125
1028,1029,201,19533.74,18277.57,NATAL,7,False,meat,1,200 - 225
1029,1030,203,41111.36,36265.48,RECIFE,10,False,unknown,1,200 - 225
1030,1031,264,30083.93,27816.79,RECIFE,11,False,meat,1,250 - 275
1031,1032,135,17007.91,20105.699999999997,RECIFE,3,False,unknown,1,125 - 150
1032,1033,245,42172.68,35679.72,FORTALEZA,14,False,meat,1,225 - 250
1033,1034,260,71895.55,52326.24,NATAL,15,False,unknown,1,250 - 275
1034,1035,180,34666.53,27523.5,RECIFE,11,True,meat,1,175 - 200
1035,1036,183,46793.24,39856.36,RECIFE,11,True,unknown,1,175 - 200
1036,1037,282,33952.25,27133.55,SAO LUIS,8,False,unknown,1,275 - 300
1037,1038,153,23467.54,21301.33,RECIFE,9,False,meat,1,150 - 175
1038,1039,304,50065.7,43394.59,SAO LUIS,12,False,unknown,1,300 - 325
1039,1040,246,30723.21,27886.09,NATAL,8,False,unknown,1,225 - 250
1040,1041,212,64571.67,45558.79,RECIFE,13,False,unknown,1,200 - 225
1041,1042,132,9118.8,9017.29,RECIFE,3,False,unknown,1,125 - 150
1042,1043,197,17221.22,12533.44,RECIFE,4,False,unknown,1,175 - 200
1043,1044,206,37987.7,30241.74,FORTALEZA,12,False,meat,1,200 - 225
1044,1045,195,22393.68,19192.15,RECIFE,8,False,meat,1,175 - 200
1045,1046,157,34166.09,25028.26,FORTALEZA,10,False,meat,1,150 - 175
1046,1047,249,46246.44,41302.44,RECIFE,12,False,unknown,1,225 - 250
1047,1048,91,4728.06,4722.76,RECIFE,1,False,unknown,1,
1048,1049,238,52627.66,35286.96,RECIFE,14,False,meat,1,225 - 250
1049,1050,206,24397.37,19406.47,RECIFE,13,False,vegetable,1,200 - 225
1050,1051,172,32822.45,22763.02,RECIFE,9,False,meat,1,150 - 175
1051,1052,157,4437.69,3069.13,NATAL,2,True,vegetable,1,150 - 175
1052,1053,174,27342.05,21210.54,SAO LUIS,6,False,unknown,1,150 - 175
1053,1054,133,12563.2,9075.27,NATAL,4,False,meat,1,125 - 150
1054,1055,254,34380.36,33594.87,SAO LUIS,13,False,meat,1,250 - 275
1055,1056,180,49141.8,33432.91,NATAL,13,False,meat,1,175 - 200
1056,1057,188,30435.12,29224.98,RECIFE,8,True,unknown,1,175 - 200
1057,1058,175,13458.51,9029.41,RECIFE,6,True,vegetable,1,175 - 200
1058,1059,98,4304.84,3193.12,SAO LUIS,1,False,meat,1,
1059,1060,131,14452.87,11612.33,SAO LUIS,8,False,vegetable,1,125 - 150
1060,1061,114,7831.45,7638.58,FORTALEZA,3,False,meat,1,100 - 125
1061,1062,171,19038.31,15278.02,RECIFE,4,False,unknown,1,150 - 175
1062,1063,193,23918.38,20831.01,RECIFE,8,False,meat,1,175 - 200
1063,1064,219,47747.05,34024.52,RECIFE,14,False,meat,1,200 - 225
1064,1065,112,5673.35,5552.97,RECIFE,4,False,vegetable,1,100 - 125
1065,1066,223,54963.21,48756.73,RECIFE,14,False,unknown,1,200 - 225
1066,1067,176,30271.19,29056.16,RECIFE,12,False,meat,1,175 - 200
1067,1068,163,16832.98,12190.09,RECIFE,5,False,meat,1,150 - 175
1068,1069,180,35706.3,27337.42,FORTALEZA,8,True,unknown,1,175 - 200
1069,1070,161,7219.5,5087.76,SAO LUIS,3,False,vegetable,1,150 - 175
1070,1071,174,12137.71,11745.41,RECIFE,3,True,unknown,1,150 - 175
1071,1072,165,35298.45,35116.15,RECIFE,10,False,unknown,1,150 - 175
1072,1073,163,26290.75,22436.19,RECIFE,9,False,meat,1,150 - 175
1073,1074,238,40152.56,39288.94,FORTALEZA,11,False,unknown,1,225 - 250
1074,1075,209,47963.68,36389.39,SAO LUIS,15,False,meat,1,200 - 225
1075,1076,191,41410.37,34870.94,FORTALEZA,14,False,meat,1,175 - 200
1076,1077,172,9700.38,8158.13,FORTALEZA,2,True,unknown,1,150 - 175
1077,1078,125,3527.07,2558.4,SAO LUIS,1,False,meat,1,125 - 150
1078,1079,170,15819.58,11209.73,NATAL,7,True,vegetable,1,150 - 175
1079,1080,187,16231.1,14584.98,SAO LUIS,10,False,vegetable,1,175 - 200
1080,1081,244,52951.59,43400.74,NATAL,12,False,unknown,1,225 - 250
1081,1082,275,47038.27,32544.97,SAO LUIS,9,False,unknown,1,275 - 300
1082,1083,186,41250.26,36270.43,FORTALEZA,10,True,unknown,1,175 - 200
1083,1084,175,15668.81,13202.01,NATAL,5,False,meat,1,175 - 200
